id,name,commander,capital_only,hp,prot,mr,mor,str,att,def,prec,enc,mapmove,ap,size,ressize,basecost,rcost,reclimit,rt,leader,undeadleader,magicleader,startage,maxage,F,A,W,E,S,D,N,G,B,H,rand1,nbr1,link1,mask1,rand2,nbr2,link2,mask2,rand3,nbr3,link3,mask3,rand4,nbr4,link4,mask4,wpn1,wpn2,wpn3,wpn4,wpn5,wpn6,wpn7,armor1,armor2,armor3,armor4,resources,mountmnr,reinvigoration,awe,fear,berserk,darkvision,heat,cold,poisonres,fireres,coldres,shockres,slashres,bluntres,pierceres,acidres,regeneration,iceprot,invulnerable,fireshield,banefireshield,standard,inspirational,taskmaster,beastmaster,bodyguard,supplybonus,patrolbonus,pillagebonus,siegebonus,researchbonus,castledef,stealthy,taxcollector,alch,forgebonus,nametype,keywords
3342,Jann Guard,False,True,22,1,13,13,15,13,13,11,3,16,14,4,4,10032,1,,1,50,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,757,,,,,,,135,136,2,,,,,,,,,,,,5,,,,,,,,,,,,,,,,2,,,,,,,40,,,,163,"holy, wastesurvival, stealthy, bodyguard"
3343,Jann Emir,True,False,24,1,15,15,16,14,13,10,3,16,14,4,4,10047,1,,1,150,,,192,250,1,1,,,,,,1,,1,100,1,1,17792,,,,,,,,,,,,,757,,,,,,,135,136,2,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,40,,,,163,"holy, wastesurvival, stealthy"
3347,Nabaean Scout,True,False,10,0,10,10,10,10,10,10,3,16,12,3,3,10008,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,23,,,,,,158,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,50,,,,,"mountainsurvival, wastesurvival, stealthy"
3355,'Adite Light Infantry,False,False,24,1,12,12,15,11,11,10,3,16,14,4,4,10025,1,,1,50,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,,,7,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,wastesurvival
3356,Nabaean Light Infantry,False,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,,,7,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wastesurvival
3357,Mukarrib,True,False,21,1,14,8,14,8,8,10,3,16,14,4,4,10025,1,,1,50,,,,150,,,,,1,,,,,2,,,,,,,,,,,,,,,,,9,,,,,,,158,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,"holy, wastesurvival"
3358,Karib,True,False,9,0,13,12,9,8,8,10,3,14,12,3,3,10010,1,,1,10,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,9,,,,,,,158,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"holy, wastesurvival, stealthy"
3397,Gygja,True,False,30,5,16,11,17,8,8,10,3,16,14,6,6,10030,1,,1,50,,,,300,,,,,,1,,1,1,,100,1,1,63488,,,,,,,,,,,,,7,,,,,,,44,,,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,,,,,,,,116,"female, forestsurvival, lich, snowmove"
3398,Jarnvidja,True,True,42,6,18,14,21,8,8,10,3,16,14,6,6,500,1,,2,50,,,660,350,,,,,,1,,1,1,,100,3,1,63488,10,1,1,63488,,,,,,,,,29,545,,,,,,44,,,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,,,,,,,,116,"female, forestsurvival, deathcurse, lich, snowmove, crossbreeder"
3399,Thrymsgode,True,True,44,6,15,15,24,13,13,12,3,16,14,6,6,10080,1,,2,100,,,,300,,,1,,,,,,,2,100,1,1,20992,,,,,,,,,,,,,18,,,,,,,13,,,,,,,,,,,,5,,,25,-5,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, snowmove, coldpower"
3400,Thrymshirding,False,True,41,6,13,14,23,12,12,11,3,16,14,6,6,10080,1,,1,50,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,13,118,2,,,,,,,,,,3,,,25,-5,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, snowmove"
3401,Vaetti Archer,False,False,8,0,12,7,9,10,10,10,3,12,10,2,2,10006,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,,,,,,15,120,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, stealthy"
3402,Light Vaetti Infantry,False,False,8,0,12,9,9,10,10,10,3,12,10,2,2,10007,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,253,,,,,,,15,120,2,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, stealthy"
3403,Vaetti Spearman,False,False,8,0,12,9,9,10,10,10,3,12,10,2,2,10007,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,8,20,2,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, stealthy"
3404,Vaetti Berserker,False,False,8,0,12,10,10,11,10,10,3,12,10,2,2,10012,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,8,20,,,,,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, stealthy"
3405,Hirdvaetti,False,False,10,0,12,11,9,11,11,10,3,12,10,2,2,10010,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,13,20,2,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,40,,,,,"forestsurvival, stealthy, bodyguard"
3406,Rimvaetti,False,True,10,0,13,12,10,12,12,10,3,12,10,2,2,10019,1,,1,50,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,26,29,2,,,,,,,,,,2,,,25,,,,,,,1,,,,,,,,,,,,,,,40,,,,,"holy, forestsurvival, stealthy, snowmove, coldpower"
3408,Vaetti Gygja,True,False,7,0,14,9,8,8,8,10,3,12,10,2,2,10007,1,,1,10,,,,150,,,1,,,1,,1,,1,100,1,1,47616,,,,,,,,,,,,,543,7,,,,,,15,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"holy, female, forestsurvival, stealthy"
3409,Jotun Gygja,True,True,36,5,17,12,18,8,8,10,3,16,14,6,6,10030,1,,1,50,,,330,300,,,,,,1,,1,1,1,100,1,1,47616,100,1,1,63488,10,1,1,47616,,,,,545,7,,,,,,44,,,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, female, forestsurvival, deathcurse, lich, snowmove"
3410,Vaetti Jarl,True,False,11,0,12,12,10,12,13,11,4,12,10,2,2,10017,1,,1,75,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,13,118,2,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,2,,,,40,,,,,"forestsurvival, stealthy"
3411,Vaetti Gode,True,False,10,0,14,11,9,11,11,10,3,20,10,2,2,10017,1,,1,50,,,,100,,,,,,,1,,,1,,,,,,,,,,,,,,,,,6,,,,,,,15,119,2,,,3532,,,,,,,,,,5,,,,,,,,,,,,,,2,,,,,,,,40,,,,,"holy, forestsurvival, stealthy, snowmove, beastmaster"
3412,Vaetti Crossbowman,False,False,8,0,12,7,9,10,10,10,3,12,10,2,2,10007,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,9,25,,,,,,8,20,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, stealthy"
3413,Wolf Brother,False,False,8,0,12,11,9,11,12,10,3,20,10,2,2,10012,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,8,2,20,,,3532,,,,,,,,,,5,,,,,,,,,,,,,,,,,,1,,,,40,,,,,"forestsurvival, stealthy, snowmove"
3414,Dimvaetti,True,True,9,0,13,12,9,13,13,10,3,12,11,2,2,10052,1,,1,0,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,129,126,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,80,,,,,"forestsurvival, stealthy, assassin"
3415,Moose Rider,False,False,8,0,12,7,9,10,10,10,3,12,10,2,2,10007,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,9,25,,,,,,8,20,,,,3551,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"animal, forestsurvival, stealthy"
3417,Light Vaetti Infantry,False,False,8,0,12,9,9,10,10,10,3,12,10,2,2,10007,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,15,120,2,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, stealthy"
3418,Wolf Rider,False,False,8,0,12,9,9,10,10,10,3,20,10,2,2,10007,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,15,2,120,,,3532,,,,,,,,,,5,,,,,,,,,,,,,,,,,,1,,,,40,,,,,"forestsurvival, stealthy, snowmove"
3419,Plague Doctor,True,False,10,0,16,14,10,11,11,10,3,14,10,3,3,10040,1,,1,0,,,,,,,,,,,,,,,20,1,1,8192,,,,,,,,,,,,,7,,,,,,,158,120,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,stealthy
3421,Jotun Hurler,False,True,33,5,12,12,21,10,7,10,3,16,14,6,6,10030,1,,1,50,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,707,27,,,,,,15,119,,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,5,,,,,,,,snowmove
3422,Jotun Axeman,False,True,33,5,12,12,21,10,10,10,3,16,15,6,6,10030,1,,1,50,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,13,118,2,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,,,,,,,,,snowmove
3423,Vaetti Archer,False,False,8,0,12,7,9,10,10,10,3,12,10,2,2,10006,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,,,,,,15,120,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, stealthy"
3429,Jotun Skratti,True,False,37,5,17,12,22,11,11,10,3,16,16,6,6,10080,1,,2,10,,,,200,,,2,,,,,,2,,100,1,1,53760,,,,,,,,,,,,,7,,,,,,,44,269,,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,,,,,,,,,"forestsurvival, snowmove"
3432,Jotun Skratti,True,False,37,5,17,12,22,11,11,10,3,16,16,6,6,10080,1,,2,10,,,,200,,,1,,,,,,2,,100,1,1,53760,,,,,,,,,,,,,7,,,,,,,44,269,,,,,,,,,,,,,,15,-5,,,,,,,,,,,,,,,,,,,,,,,,,,"forestsurvival, snowmove"
3435,Vaetti Herse,True,False,10,0,12,10,10,11,12,10,3,20,10,2,2,10007,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,8,20,2,,,3532,,,,,,,,,,5,,,,,,,,,,,,,,,,,,2,,,,40,,,,,"forestsurvival, stealthy, snowmove"
3436,Human Godihuskarl,False,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,13,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,Human Godihuskarl,False,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,13,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,Human Hirdman,False,False,10,0,10,11,10,11,11,10,3,14,12,3,3,10013,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,13,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,Ubaran Desert Warrior,False,False,10,0,10,10,10,10,10,10,3,16,12,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,23,,,,,,158,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,40,,,,,"wastesurvival, stealthy, undisciplined, skirmisher"
3454,Ubaran Camel Rider,False,False,12,0,10,12,10,11,11,10,3,14,12,3,3,10012,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,264,,,,,,158,249,,,,3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,40,,,,,"wastesurvival, stealthy, skirmisher"
3455,Ubaran Soldier,False,False,10,0,10,8,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,21,,,,,,142,135,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wastesurvival, slave"
3456,Brazen Guard,False,False,12,0,10,11,11,12,12,10,3,14,12,3,3,10014,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757,,,,,,,136,135,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,"wastesurvival, slave, bodyguard"
3457,Ubaran Scout,True,False,10,0,10,10,10,10,10,10,3,16,12,3,3,10008,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,23,,,,,,158,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,50,,,,,"mountainsurvival, wastesurvival, stealthy"
3458,Ubaran Commander,True,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757,,,,,,,136,135,2,,,,,,,,,,,,,,,,,,,,,,,,,-1,2,,,,,,,,,,,,,,"wastesurvival, taskmaster"
3459,Ubaran Sheikh,True,False,12,0,10,11,10,11,11,11,3,14,12,3,3,10010,1,,1,50,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,264,,,,,,158,249,,,,3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,40,,,,,"wastesurvival, stealthy"
3460,Kahin,True,False,9,0,13,12,9,8,8,10,3,14,12,3,3,10010,1,,1,10,,,,,,,,,,,,,,1,100,1,1,1408,,,,,,,,,,,,,9,,,,,,,158,249,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,"holy, wastesurvival, taskmaster"
3461,Tubba,True,False,14,0,15,12,11,11,11,11,3,14,12,3,3,10010,1,,1,100,,,,100,1,,,,,,,,,1,100,1,1,1408,,,,,,,,,,,,,9,,,,,,,158,249,,,,,,,,,,,,,5,,,,,,,,,,,,,,2,,,,,,,4,,,,,,,"holy, wastesurvival, taskmaster"
3462,Human Sahir,True,False,10,0,15,12,9,8,8,11,3,14,10,3,3,10010,1,,1,10,,,,,1,1,,,,,,,,,100,1,1,1408,,,,,,,,,,,,,9,,,,,,,158,249,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,"wastesurvival, taskmaster"
3463,Jinn Warrior,False,True,19,1,14,12,12,12,13,12,3,20,16,4,4,10050,1,,1,50,,10,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,757,,,,,,,136,135,,,,,,,,,,,,,25,-5,5,,,,,,,,,,,,,,,,,,,,,40,,,,163,"magicbeing, wastesurvival, flying, stormimmune, stealthy, ethereal, spiritsight, magicpower"
3464,Ifrit Warrior,False,True,39,2,14,14,19,14,12,11,2,20,16,6,6,10100,1,,1,50,,10,385,750,,,,,,,,,,,,,,,,,,,,,,,,,,,749,,,,,,,196,,,,,,,,,,,4,,,60,-5,5,,,,,,,,10,,,,,,,,,,,,,,,,,163,"holy, magicbeing, wastesurvival, flying, stormimmune, ethereal, spiritsight, firepower, magicpower"
3465,Ifrit Sultan,True,True,53,2,18,15,21,15,13,12,2,20,16,7,7,10125,1,,1,100,,10,385,1000,4,2,,1,,,,1,,1,100,1,1,3328,10,1,1,3456,,,,,,,,,749,,,,,,,,,,,,,,,,,,5,,,60,-5,5,,,,,,,,11,,,,3,,,,,,,,,,,,,163,"holy, magicbeing, wastesurvival, flying, stormimmune, ethereal, spiritsight, firepower, magicpower, taskmaster"
3466,Houri,True,True,17,1,15,9,12,8,11,12,3,20,16,4,4,10070,1,,1,0,,10,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,25,-5,5,,,,,,,,,,,,,,,,,,,,,40,,,,164,"magicbeing, female, wastesurvival, flying, stormimmune, stealthy, seduce, ethereal, spiritsight, magicpower"
3467,Guardian of the Forbidden Chambers,False,True,21,1,14,13,13,13,14,12,3,20,16,4,4,10075,1,,1,50,,10,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,749,,,,,,,49,,,,,,,,,,,,,,25,-5,5,,,,,,,,,,,,,,2,,,,,,,40,,,,163,"magicbeing, wastesurvival, flying, stormimmune, stealthy, ethereal, spiritsight, magicpower, bodyguard"
3468,Jinn Sahir,True,True,17,1,15,11,12,11,12,12,3,20,16,4,4,10050,1,,1,10,,10,,500,2,2,,,,,,1,,,100,1,1,17792,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,25,-5,5,,,,,,,,,,,,1,,,,,,,,,40,,,,163,"magicbeing, wastesurvival, flying, stormimmune, stealthy, ethereal, spiritsight, magicpower, taskmaster"
3469,Jinn Emir,True,True,19,1,14,12,12,12,13,12,3,20,16,4,4,10060,1,,1,100,,10,,500,1,1,,,,,,,,1,100,1,1,17792,,,,,,,,,,,,,749,,,,,,,49,,,,,,,,,,,,,,25,-5,5,,,,,,,,,,,,2,,,,,,,,,40,,,,163,"holy, magicbeing, wastesurvival, flying, stormimmune, stealthy, ethereal, spiritsight, magicpower, taskmaster"
3470,Ubaran Archer,False,False,10,0,10,7,10,8,8,10,3,14,12,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,23,,,,,,142,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wastesurvival, slave"
3472,Shaytan,True,True,26,2,17,12,16,12,12,12,2,20,16,5,5,10100,1,,1,50,,10,385,750,2,2,,,,,,1,,,100,1,1,34176,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,25,-5,5,,,,,,,,,,,,2,,,,,,,,,40,,,,163,"magicbeing, wastesurvival, flying, stormimmune, stealthy, spy, corrupt, ethereal, spiritsight, magicpower, taskmaster"
3477,Ghul,False,True,12,2,13,14,11,13,11,8,2,18,16,3,3,10020,1,,1,10,,10,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,15,5,,,,,,,50,,,,,,,,,,,,,,,,40,,,,,"demon, magicbeing, wastesurvival, stealthy, neednoteat, spiritsight"
3486,Initiate of the Hidden Order,True,False,9,0,16,12,8,8,8,12,3,14,8,3,3,10010,1,,1,10,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,40,,,,,stealthy
3487,Adept of the Hidden Order,True,False,9,0,16,12,8,8,8,12,3,14,8,3,3,10010,1,,2,10,,50,,,,,,,,,,1,,,100,1,1,19712,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,40,,,,,"stealthy, spy"
3488,Master of the Hidden Order,True,False,9,0,16,12,8,8,8,12,3,14,8,3,3,10010,1,,2,10,,50,,,,1,,,1,,,2,,,100,1,1,19712,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,40,,,,,"stealthy, spy"
3489,Veiled Enchantress,True,False,10,0,14,12,8,8,8,10,3,14,10,3,3,10070,1,,2,10,,,,,,1,,,,,,2,,,100,1,1,16768,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female
3490,Gray Enchantress,True,False,10,0,14,12,8,8,8,10,3,14,10,3,3,10070,1,,2,10,,,,,,1,,,,1,,1,,,100,1,1,20736,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female
3491,Tenebrous Enchantress,True,False,10,0,14,12,8,8,8,10,3,14,10,3,3,10070,1,,2,10,,,,,,,,,,1,,2,,,100,1,1,21504,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female
3492,Wizard's Apprentice,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,1,10,,,,,,,,,,,,,,,100,1,1,3968,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
3493,Wizard of Fire and Flame,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,2,,,,,,,,,,100,1,1,3840,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
3494,Wizard of the Earth,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,,,,2,,,,,,,100,1,1,2944,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
3495,Wizard of Ice and Water,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,,,2,,,,,,,,100,1,1,3456,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
3496,Wizard of Storms and Thunder,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,,2,,,,,,,,,100,1,1,3712,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,stormimmune
3497,Wizard of the Stars,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,,,,,2,,,,,,100,1,1,18304,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
3498,Wizard of Many Colors,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,,,,,,,,2,,,100,1,1,3968,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
3499,Wizard of Dark Arts,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,,,,,,2,,,,,100,1,1,36224,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
3502,Arch Wizard of the Hidden Flame,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,3,,,,1,,,,,,100,1,1,3840,100,1,1,1792,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,
3503,Arch Wizard of the Deeper Earth,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,1,,,3,,,,,,,100,1,1,2944,100,1,1,2816,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,
3504,Arch Wizard of Waters Underneath,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,,,3,1,,,,,,,100,1,1,3840,100,1,1,2816,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,
3505,Arch Wizard of the Sky,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,,3,,,1,,,,,,100,1,1,3712,100,1,1,1664,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,
3506,Arch Wizard of the Spheres,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,,,,,3,,,1,,,100,1,1,18304,100,1,1,1920,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,
3507,Arch Wizard of Unseen Colors,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,,1,,,,,,3,,,100,1,1,3968,100,1,1,3712,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,
3508,Arch Wizard of Black Arcana,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,2,10,,,,,,,,,,3,,,1,,100,2,1,3456,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,
3509,Wizard's Apprentice,True,False,10,0,14,12,9,8,8,12,3,14,10,3,3,10010,1,,1,10,,,,,,,,,,,,,,,100,1,1,20352,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
3587,Bekryde,False,False,13,1,9,11,12,10,10,8,3,16,13,3,3,10012,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,360,,,,,,44,,,,,,,,,,50,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"mountainsurvival, undisciplined"
3588,Bekryde Warrior,False,False,13,1,9,11,12,10,10,8,3,16,13,3,3,10012,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,,,,,,,10,,,,,,,,,,50,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"mountainsurvival, undisciplined"
3589,Bekryde Scout,True,False,13,1,9,11,12,10,10,8,3,16,13,3,3,10012,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,,,,,,,10,,,,,,,,,,50,,,,5,5,,,,,,,,,,,,,,,,,,,,,,60,,,,,"mountainsurvival, stealthy"
3590,Bekryde Champion,True,False,15,1,9,12,13,11,11,9,3,16,13,3,3,10012,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,,,,,,,10,150,,,,,,,,,50,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"mountainsurvival, undisciplined"
3591,Bekryde Infantry,False,False,13,1,9,11,12,10,10,8,3,16,13,3,3,10012,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,142,135,2,,,,,,,,50,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,mountainsurvival
3592,Bekryde Heavy Infantry,False,False,13,1,9,11,12,10,10,8,3,16,13,3,3,10012,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,136,135,2,,,,,,,,50,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,mountainsurvival
3593,Bebryx Guard,False,True,15,1,10,12,13,11,11,8,3,16,13,3,3,10016,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,12,20,2,,,,,,,,50,,,,5,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,"holy, mountainsurvival, bodyguard"
